,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,year,month,group5,group4,group7,group6,group1,group3,group2
6224,"[28, 80, 18]",The Sugarland Express,/9jS4EeZjUSeBuM4Fe8ZR2HprwZR.jpg,5121,1.241952,"prison,stadium,texas,hostage,adoption,road,baby-snatching,texas ranger,police,based on true story,kidnapping,vulgarity,convicted felon,road movie",59,6.4,Steven Spielberg,11788.0,TV-PG,10.0,1.0,1974,4,0,0,0,1,0,0,1
184,"[80, 14, 18]",Perfume: The Story of a Murderer,/zC9JHS6NlkJKPYFxOOqBl7fQCjT.jpg,1427,3.440427,"paris,female nudity,prostitute,small town,obsession,orgy,bad smell,nudity,lone wolf,lavender,nose,child prodigy,fish market,daughter,supernatural,genius,children's home,death,perfume",867,7.1,Tom Tykwer,198445.0,15,13.0,19.0,2006,9,0,0,0,0,0,1,1
3526,"[35, 18]",Bottle Shock,/JVouetzUDn79dpdLbes9TKY34T.jpg,13996,1.476484,"wine garden,wine,winzer",51,6.6,Randall Miller,12744.0,15,1.0,3.0,2008,8,0,0,1,0,0,0,1
1622,[18],The Color Purple,/2a50LyRInWGLWq3u3DeGBQnvBHR.jpg,873,1.911152,"prison,africa,southern u.s.,rape,black people,sister sister relationship,jazz,violent father,violent husband,empowerment,adoption,jazz musician,letter,incest",258,7.6,Steven Spielberg,63674.0,PG-13,7.0,4.0,1985,12,0,0,0,0,0,0,1
1741,"[18, 10749]",Nine 1/2 Weeks,/ft0NylB71zkkoEnFalNBBDWTXtS.jpg,10068,1.872224,"sexual obsession,prostitute,women's sexual identity,broker,gallery owner,sadomasochism",127,5.8,Adrian Lyne,30962.0,R,8.0,1.0,1986,2,1,0,0,0,0,0,1
3525,"[35, 18, 10749]",Management,/6g2zOP9xQvl0cfFQp476miqTLu1.jpg,21583,1.476717,"motel,longing,marriage,pregnancy",80,5.4,Stephen Belber,15306.0,15,4.0,4.0,2008,9,1,0,1,0,0,0,1
545,"[27, 18, 53]",Martyrs,/fC2Uld8qZ6waCuo71oTKzJTscaN.jpg,9539,2.83896,"child abuse,suffering,revenge,torture chamber,torture,cruelty,new french extremism",426,7.3,Pascal Laugier,63218.0,R,18.0,5.0,2008,9,0,0,0,0,0,0,1
3279,"[35, 18, 10751]",The Country Bears,/w7Bmed4jR0cZsFROCmjhyG4oGDx.jpg,18357,1.516919,"musical,clowning,bear,social satire",15,4.3,Peter Hastings,4023.0,U,32.0,22.0,2002,7,0,1,1,0,0,0,1
2016,"[18, 28, 53, 80]",The Siege,/xifxCJU2Lx22qScn6WFjp9gtw5u.jpg,9882,1.796605,"islam,muslim,car bomb,fbi agent",281,6.1,Edward Zwick,59861.0,15,74.0,10.0,1998,11,0,0,0,1,0,0,1
6306,"[28, 18, 37]",Hour of the Gun,/dpNhKmoO7d9THeQ5yz26kgKqbs3.jpg,31658,1.232329,"wyatt earp,doc holliday,revenge,western town,bar shootout",13,5.3,John Sturges,2579.0,Approved,4.0,1.0,1967,11,0,0,0,1,0,0,1
2936,[18],Taps,/4bpwsjSg6bnFbe5BkCVoyr0qGeX.jpg,10627,1.582313,"gun,cadet,military academy,hostile takeover,teenager fighting adult,die hard scenario,last stand,military school,older man younger man relationship,military funeral",64,6.4,Harold Becker,13578.0,PG,16.0,6.0,1981,12,0,0,0,0,0,0,1
5630,"[14, 27, 18]",Werewolf of London,/ruROQAVMXvLLBkvM7OqB9IlLbCo.jpg,27970,1.223326,"london england,moon,zoo,flower,moonlight,murder,mad scientist,werewolf,creature,lycanthrope,universal monsters",25,6.1,Stuart Walker,3653.0,Not Rated,2.0,1.0,1935,5,0,0,0,0,0,1,1
4996,"[80, 18, 9648]",The Reckoning,/97I7JFqmu2Fhl9TRAS3nVag652C.jpg,25935,1.278862,"priest,english,medieval",24,6.5,Paul McGuigan,5092.0,15,6.0,12.0,2003,8,0,0,0,0,0,0,1
6073,"[80, 28, 53]",Angel of Death,/gDn14D7YuK4u2VPVzjg3510yV7C.jpg,20781,1.258704,hitman,16,5.2,Paul Etheredge,1885.0,M18,23.0,4.0,2009,7,0,0,0,1,0,0,1
3443,[27],Dracula,/iubARs94rLAMKRJE1KAjHnCn6bk.jpg,11868,1.489015,"vampire,victim,remake,gothic,hammer films",99,7.3,Terence Fisher,16179.0,Approved,2.0,2.0,1958,5,0,0,0,0,0,0,1
1224,"[18, 10749]",P.S. I Love You,/esfuYEvv7WrLvXNkCg7MCufEEdH.jpg,6023,2.057802,"job-hopping,irland,shoe seller,letter,dying and death,loss of husband",774,7.0,Richard LaGravenese,176211.0,12A,7.0,2.0,2007,11,1,0,0,0,0,0,1
5485,"[28, 27, 53, 878]",The Devil's Tomb,/d7mDpNR7hCAYmGZxautpZmHp4OQ.jpg,17577,1.237069,"duct tape gag,bandana,headshot,camoflage uniform,sadistic laughter,flashback,military unit",46,4.1,Jason Connery,5828.0,Unrated,15.0,10.0,2009,5,0,0,0,1,0,0,1
2931,"[27, 53, 878]",The Lawnmower Man,/xdh8v3lQkAaYXMPPIiBaUM2cXIJ.jpg,10163,1.582797,"dream,chimp,manipulation,botanist,virtual reality,lemonade,intelligent",159,5.3,Brett Leonard,28789.0,15,4.0,8.0,1992,3,0,0,0,1,0,0,1
3784,"[18, 35, 80, 10749]",The Thomas Crown Affair,/jpRUaqNuQInXxdsLIncGJW5u3u2.jpg,913,1.4403,"martinique,claude monet,famous painting,glider,insurance agent,missing painting,stolen painting,valuable painting,rich people",275,6.7,John McTiernan,75275.0,15,17.0,2.0,1999,8,1,0,1,0,0,0,1
4417,[27],Antibirth,/bgNlfa0G7XTiETmO6CfxbzmGY4.jpg,332285,1.330481,"drug abuse,experiment,television,conspiracy,alien abduction,prostitution,pregnancy,new species of human,side effects,narcotic abuse",31,4.7,Danny Perez,1660.0,MA15+,3.0,1.0,2016,9,0,0,0,0,0,0,1
2838,"[18, 36, 10752]",Che: Part One,/uhUGBtg7GwHQfm6ITdNZms4fTZI.jpg,8881,1.601563,che guevara,168,6.7,Steven Soderbergh,39367.0,15,14.0,26.0,2008,9,0,0,0,0,1,0,1
5351,"[18, 10752]","Run Silent, Run Deep",/ulxNcQuQ0ERdfLYE8aopUgVUmAw.jpg,18784,1.249628,"submarine,world war ii,pacific theater",27,7.3,Robert Wise,8176.0,Approved,3.0,2.0,1958,3,0,0,0,0,1,0,1
5429,[18],The Third Miracle,/bvCstQrenhGWk0SJMlnG3DsRCvV.jpg,36773,1.242006,woman director,12,6.0,Agnieszka Holland,2893.0,13,3.0,10.0,1999,9,0,0,0,0,0,0,1
5409,"[28, 35, 53, 10769]",Tokyo Raiders,/3mtTPqiss1ew6d2HpnlnqkxAStN.jpg,45438,1.243471,private eye,18,5.9,Jingle Ma,2116.0,12,20.0,2.0,2000,1,0,0,1,1,0,0,1
4905,[27],The Amityville Curse,/iUZMWvsHivx5V0JAUGWl1v1Q0aC.jpg,41848,1.285461,"suicide,nudity,haunted house,sequel,fireplace,tarantula,amityville horror,canuxploitation",13,2.2,Tom Berry,1287.0,R,2.0,5.0,1989,12,0,0,0,0,0,0,1
3078,"[18, 35, 10749]",Cheerful Weather for the Wedding,/iOCHxWT933z9cO1yFWwDiLpFeoB.jpg,110272,1.553028,"based on novel,lost ring,tortoise,rowing boat,wedding photograph,english country dance",14,5.5,Donald Rice,1850.0,PG,4.0,2.0,2012,12,1,0,1,0,0,0,1
4232,"[28, 12, 80, 18, 9648, 53]",The Presidio,/igG6ht20VRy48nXeTyoKf4lY6Pk.jpg,11851,1.353525,"competition,san francisco,court case,investigation,adversary,military service,base,suspense",60,5.6,Peter Hyams,13519.0,R,25.0,4.0,1988,6,0,0,0,1,0,0,1
6155,"[28, 53]",Cat Chaser,/yoO7VoRWVaDD9Vt8OHqthpYDfAr.jpg,35888,1.250202,"female nudity,narration,dominican republic",6,4.0,Abel Ferrara,933.0,R,8.0,3.0,1989,1,0,0,0,1,0,0,1
3916,[18],Big Wednesday,/3LSnFCWKtyDGua5LZqpPYK4EXY8.jpg,18387,1.394485,"surfing,sport,1960s",32,6.4,John Milius,4801.0,PG,14.0,1.0,1978,5,0,0,0,0,0,0,1
764,"[35, 80]",Police Academy,/J1UDZYfVaLJjoIfw0VDmpBZ2Sm.jpg,9336,2.607637,"trainer,recruit,shenanigan,police academy",434,6.4,Hugh Wilson,91768.0,TV-PG,15.0,3.0,1984,3,0,0,1,0,0,0,1
5016,"[27, 53]",Lady in White,/6x5CSLEP2EmOGvhXAQUmuhYubWB.jpg,49365,1.277536,"small town,boy,murder,maniac,ghost,the sixties",16,6.0,Frank LaLoggia,5027.0,PG-13,4.0,7.0,1988,4,0,0,0,0,0,0,1
5335,[18],The Class,/5nZxdGFd9QT1iHr4SqXiMXjSIeP.jpg,28205,1.251336,"high school,violence in schools,based on true story",37,7.4,Ilmar Raag,11958.0,15,1.0,3.0,2007,3,0,0,0,0,0,0,1
1684,"[18, 28, 35]",Weirdsville,/xvAdk2ia1c0qSbjzEqfIehMWKWQ.jpg,14251,1.887646,"satanism,morphine,drive-in theatre",16,6.1,Allan Moyle,3834.0,M18,7.0,2.0,2007,10,0,0,1,1,0,0,1
1375,"[28, 53, 878]",Lockout,/rE1AMAaUVuzKcPwv3CR8KC0Pv0n.jpg,81796,2.003487,"u.s. president,anti hero,dementia,future,space,convict,interrogation,space station,collision in space,year 2079",600,5.8,James Mather,84314.0,15,18.0,6.0,2012,4,0,0,0,1,0,0,1
4733,"[18, 10751]",When We Leave,/geRGYjzqS2q09vCl24ijWTKigzb.jpg,44246,1.299766,"marital rape,woman director,abusive father",18,6.5,Feo Aladag,4599.0,12,2.0,3.0,2010,2,0,1,0,0,0,0,1
5371,"[27, 28, 35]",Dead Snow 2: Red vs. Dead,/dLd6A24aHTTBZo8R7OAFzthr6h2.jpg,241842,1.247126,"nazis,sequel,gore,zombie,nazi zombies",168,6.7,Tommy Wirkola,17535.0,18,25.0,15.0,2014,2,0,0,1,1,0,0,1
3487,"[35, 18]",State and Main,/nHOFpTXRTXVyZcaY65x8Lj5zq0N.jpg,21991,1.482325,"film making,small town,movie in movie,statutory rape,new england,amateur theater",41,6.4,David Mamet,18705.0,15,3.0,2.0,2000,8,0,0,1,0,0,0,1
334,"[12, 18]",The Road,/o34ARieL8kqGzcMnSksJ6OGPRK2.jpg,20766,3.108658,"post-apocalyptic,dystopia,paternity,duringcreditsstinger",864,6.8,John Hillcoat,186106.0,15,5.0,14.0,2009,11,0,0,0,1,0,0,1
1959,[18],Precious,/xgBiMf79HiThuHNfLvCo7eC2SSD.jpg,25793,1.811796,"aids,illiteracy,song,unwillingly pregnant,balloon,school,crying,motorcycle",324,6.8,Lee Daniels,91038.0,15,11.0,2.0,2009,11,0,0,0,0,0,0,1
5769,"[28, 53]",The Third Wave,/QDULxYi4Jo9Hiurh5LScMNmsoK.jpg,21041,1.213875,"hotel,bank,demonstration,riot,murder,organized crime,on the run,crime,cell phone,international,police procedural",11,6.2,Anders Nilsson,3182.0,16,27.0,9.0,2003,10,0,0,0,1,0,0,1
594,"[35, 18, 36]",Ed Wood,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,522,2.782334,"individual,taxi,transsexuality,travestie,fortune teller,film business,film making,film producer,vororte,film maker,boxer,film director,oddball,celebrity,morphine,movie studio,los angeles,drug addict,cult director,theremin,handgun,trick or treating,actor",483,7.3,Tim Burton,146614.0,15,9.0,8.0,1994,9,0,0,1,0,1,0,1
6199,"[18, 10749]",The Private Lives of Elizabeth and Essex,/EBrjn7NdA9ZstiRpWZmY1kG72Y.jpg,16902,1.244715,"queen,queen elizabeth i,throne,earl",10,7.1,Michael Curtiz,4023.0,TV-G,1.0,2.0,1939,11,1,0,0,0,0,0,1
4558,"[35, 80, 9648]",Who's Harry Crumb?,/eimYRIjRCIi7k7RR8D9RtVakPl8.jpg,11718,1.318059,"leave,fool,nymphomanin,disappearance,disguise,private detective",63,5.5,Paul Flaherty,13086.0,PG-13,32.0,6.0,1989,2,0,0,1,0,0,0,1
1567,"[12, 18, 28, 53]",Walking Tall,/mgYJjfWiuL2jPbypv1ICnd9JSCs.jpg,11358,1.933309,"casino,sheriff,home,violence,special forces,ex soldier",301,6.0,Kevin Bray,55498.0,15,43.0,3.0,2004,4,0,0,0,1,0,0,1
181,"[35, 18]",The Big Short,/p11Ftd4VposrAzthkhF53ifYZRl.jpg,318846,3.452375,"bank,fraud,biography,wall street,finances,based on true story,animated sequence,breaking the fourth wall,loan,financial crisis,real estate,mortgage",2041,7.3,Adam McKay,241411.0,15,8.0,6.0,2015,12,0,0,1,0,0,0,1
3020,"[80, 18, 9648, 53]",Unknown,/qNeGtQaatgMGrS60xZ0yMOVblVJ.jpg,9828,1.565961,"ransom,factory,amnesia,men,police,past,kidnapping,survival,photographic memory,toxic gas",86,6.5,Simon Brand,26539.0,15,20.0,3.0,2006,11,0,0,0,0,0,0,1
1476,"[53, 9648, 80]",The Keeper of Lost Causes,/ofeNuSDSn3jqboHnpzO55EUph6F.jpg,196024,1.96453,"denmark,copenhagen,based on novel,danish",136,7.0,Mikkel Nørgaard,15997.0,15,3.0,2.0,2013,10,0,0,0,0,0,0,1
4228,"[28, 80]",The Thieves,/6u35VeuC7hVTAD3RCBFdW4LO64f.jpg,124157,1.35409,"safecracker,heist movie,diamond theft,criminal gang,macau",59,6.6,Dong-hoon Choi,6689.0,12,4.0,2.0,2012,7,0,0,0,1,0,0,1
5520,"[12, 80, 18, 9648, 53]",The Shadow in the North,/xSBiFF8joGtBnA0nN0FXT9FhT1J.jpg,46513,1.234089,"based on novel,victorian england,tv movie,detective agency,amateur sleuth",4,4.5,John Alexander,756.0,M,2.0,1.0,2007,9,0,0,0,1,0,0,1
3723,"[14, 18, 9648]",Fanny & Alexander,/Tn5IdM6XyCls0XekJk0BYKxpHQ.jpg,5961,1.448786,"sweden,loss of child,loss of father,bishop,dying and death,funeral,siblings,child prodigy",98,7.2,Ingmar Bergman,45504.0,R,1.0,1.0,1982,12,0,0,0,0,0,1,1
3295,"[28, 53, 80]",District 13: Ultimatum,/9dONlMfokUH5dfsjZJgpDl1KB12.jpg,15357,1.515456,"prison,martial arts,evidence,chase,delinquency,parkour,shootout,duringcreditsstinger",247,6.0,Patrick Alessandrin,38375.0,15,174.0,1.0,2009,2,0,0,0,1,0,0,1
2969,"[35, 18, 10749]",The Cutting Edge,/uYt9yRRgUShPq8RwA8373wMBN0c.jpg,16562,1.575895,"olympic games,sport,romantic comedy,skating,figure skating",50,6.5,Paul Michael Glaser,15767.0,PG,11.0,3.0,1992,3,1,0,1,0,0,0,1
5922,"[27, 14]",Nymph,/mHXdX81Ai37UGtO3xGui0jDEwNG.jpg,260030,1.272852,"mermaid,travel,turist",19,4.1,Milan Todorovic,1984.0,18,6.0,5.0,2014,3,0,0,0,0,0,1,1
4511,"[28, 18, 27, 878]",The Day,/iRW0Bu6ywti3pmuH3V74Yt2tb3D.jpg,84226,1.321579,"post-apocalyptic,dystopia,survival,survival horror",76,4.8,Douglas Aarniokoski,10990.0,18,7.0,4.0,2011,9,0,0,0,1,0,0,1
387,"[878, 27, 53]",The Mist,/uYVheUBf8ITaocUP4Og9GXxOMIH.jpg,5876,3.034942,"father son relationship,monster,supermarket,fight,artist,fog,bible,spider,survivor,faith,prayer,blood splatter,gore,giant monster,blood,anger,thunderstorm",1069,6.6,Frank Darabont,231359.0,15,17.0,40.0,2007,11,0,0,0,1,0,0,1
3717,"[18, 36, 10752]",Winter in Wartime,/5U48dtSLUTRwg1he8Ggbl67N8wI.jpg,16564,1.449639,"netherlands,world war ii",55,6.7,Martin Koolhoven,10369.0,12A,16.0,21.0,2008,11,0,0,0,0,1,0,1
3853,"[35, 18]",Infinitely Polar Bear,/guVYb5fFtlUdEqXLOKqPXMnS9KS.jpg,244539,1.399992,"semi autobiographical,woman director,bipolar,absent  mother,bipolar disorder",104,6.8,Maya Forbes,11453.0,15,1.0,3.0,2014,1,0,0,1,0,0,0,1
6256,"[28, 80]",A Hitman in London,/nNny6go0YRyJZ3El3HcujNTaIox.jpg,323966,1.238109,"hitman,gangster",14,4.7,Ara Paiaya,1783.0,18,18.0,3.0,2015,7,0,0,0,1,0,0,1
3391,"[35, 80, 53]",Birthday Girl,/34ps7KL4l3yXeoNnC7vXsIBgZfJ.jpg,2084,1.501196,"female nudity,robbery,mail order bride,bank clerk",82,6.0,Jez Butterworth,22067.0,15,12.0,2.0,2001,9,0,0,1,0,0,0,1
6230,"[14, 18, 878, 10751, 10769]",Skellig: The Owl Man,/h67iJsDXiAWSXaOBN1iBOkq0U86.jpg,17046,1.241214,"angel,based on novel,book,owl,woman director",7,3.4,Annabel Jankel,1673.0,PG,5.0,11.0,2009,4,0,1,0,1,0,1,1
882,"[10751, 18]",Dolphin Tale 2,/ga714OrcrFhCrhbHUfDG47fUU5F.jpg,227735,2.205559,"dolphin,aquarium,swimming",75,6.6,Charles Martin Smith,6461.0,U,4.0,35.0,2014,9,0,1,0,0,0,0,1
2528,"[27, 878]",The Thing from Another World,/jb4gPm7A5nKikStVu5IiRw3vqzd.jpg,10785,1.664461,"pilot,flying saucer,base,arctic,alien invasion",117,7.0,Christian Nyby,19986.0,Approved,14.0,2.0,1951,4,0,0,0,1,0,0,1
2426,"[35, 27, 878]",Critters,/8GdjSm8SyRQAf7tTW7lcgHK0fWZ.jpg,3980,1.690234,"sheriff,bounty hunter,cat,brother sister relationship,small town,barn,toilet,kansas,spaceship,alien,creature,explosion,family,exploding house,brother sister ,alien fugitive,alien creature",183,5.8,Stephen Herek,24674.0,PG-13,10.0,24.0,1986,4,0,0,1,1,0,0,1
293,"[14, 27, 28]",Dawn of the Dead,/yfqsgzW6AQYmBjIEIq0y9EB1Rgl.jpg,924,3.190238,"refugee,mass murder,habor,car journey,department store,blackout,bus ride,pregnancy and birth,dying and death,bite,to shoot dead,lorry,munition,basement garage,guard,zombie,dog,car,duringcreditsstinger",784,6.8,Zack Snyder,201735.0,R,84.0,34.0,2004,3,0,0,0,1,0,1,1
5553,[18],Sunchaser,/8b7rrZx50M0mhmRFlY2zXl6Kk7N.jpg,38191,1.229773,"navajo,kidnapping,oncologist",7,6.0,Michael Cimino,3008.0,15,26.0,1.0,1996,5,0,0,0,0,0,0,1
3043,[18],Christine,/xji5lxzK4qJYHriyUutSISJVSAC.jpg,339405,1.562414,"suicide,biography,news broadcaster",46,7.0,Antonio Campos,5106.0,15,1.0,1.0,2016,10,0,0,0,0,0,0,1
363,"[18, 53]",Argo,/oai3xLBQHpIh18VJdRCcL7D0Yg0.jpg,68734,3.069795,"cia,wife husband relationship,document,revolution,hiding place,canadian,press conference,biography,hanged man,american abroad,crane,subtitled scene,movie poster,based on article,extraction,iran hostage crisis,sweatshop,intelligence agent,film studio,langley virginia,1980s",2927,7.0,Ben Affleck,477992.0,R,47.0,7.0,2012,10,0,0,0,0,0,0,1
5208,"[18, 10769]",The Young Americans,/bVFxIH7Oas3Q0w36Kvw2ghrGkkE.jpg,24909,1.261506,"nudity,policeman,rave culture,police motorcycle,club life,raver",10,5.6,Danny Cannon,2134.0,18,5.0,5.0,1993,10,0,0,0,0,0,0,1
185,"[9648, 53, 18]",Stay,/gseatc9N1a4zsaHC4cda7txOiAZ.jpg,8066,3.43768,"suicide attempt,time warp,loss of sense of reality,student,psychiatrist,parallel universe",263,6.5,Marc Forster,63724.0,R,14.0,10.0,2005,9,0,0,0,0,0,0,1
1531,"[35, 10749, 18]",How to Lose Friends & Alienate People,/gIqp469K4w7158Zg0VqNdfo3qDk.jpg,13092,1.944533,"failure,starlet",192,6.1,Robert B. Weide,62460.0,15,10.0,1.0,2008,10,1,0,1,0,0,0,1
6310,"[35, 18]",I'll Do Anything,/nTDUwFB9FlNxb6yMI6qJRPNrZcd.jpg,106143,1.231708,"father daughter relationship,actor,unsuccessful",16,5.8,James L. Brooks,2155.0,PG-13,4.0,2.0,1994,2,0,0,1,0,0,0,1
2347,"[28, 35, 18, 53]",The Stunt Man,/bRTtVMz2Mde44RjuIyebrhYE3tT.jpg,42160,1.711279,stuntman,35,7.2,Richard Rush,7138.0,R,27.0,3.0,1980,6,0,0,1,1,0,0,1
1283,"[53, 9648]",Enemy,/aQkyFHzNzZoMhxZ7c0IaK8BljED.jpg,181886,2.033614,"doppelganger,spiders",849,6.7,Denis Villeneuve,109668.0,15,6.0,4.0,2014,3,0,0,0,0,0,0,1
6072,"[28, 18]",Jai Ho,/y5vVYKrcXtlrBEPMasHvxsIVoSI.jpg,244237,1.258888,"indian war of independence,political correctness",21,5.5,Sohail Khan,13379.0,16,4.0,1.0,2014,1,0,0,0,1,0,0,1
2913,[18],Invincible,/yB6K696MEnZ79MBHdr2RvgPRpVL.jpg,11652,1.58562,"american football,sports team,bad luck,advancement,sport",178,6.6,Ericson Core,54138.0,PG,20.0,1.0,2006,8,0,0,0,0,0,0,1
2187,"[10749, 28, 12, 37, 18]",Quigley Down Under,/jdFO4CtdgFNxn0DkuMpHFKWfx4I.jpg,9588,1.747743,"australian,chase",105,6.4,Simon Wincer,15882.0,15,31.0,17.0,1990,10,1,0,0,1,0,0,1
26,"[18, 80]",American Hustle,/mhB7C62lSMpGO2HYNaW6d7W3TVH.jpg,168672,3.935193,"con artist,scam,mobster,fbi agent",2282,6.8,David O. Russell,376537.0,15,17.0,8.0,2013,12,0,0,0,0,0,0,1
289,[27],Saw II,/vC7ggR8njwtQOZRmrSvMtHqy9hx.jpg,215,3.194643,"riddle,serial killer",873,6.3,Darren Lynn Bousman,196070.0,18,7.0,6.0,2005,10,0,0,0,0,0,0,1
6186,"[35, 18, 10751]",The Grass Harp,/uNUBySp9MsUF542E9CPEPpa4bDh.jpg,46732,1.245781,"loss of mother,independent film,coming of age,maid",3,4.8,Charles Matthau,3071.0,PG,2.0,5.0,1995,9,0,1,1,0,0,0,1
3281,[27],Cabin Fever,/pDFFHha2KwW6ZjvrZQtXaS6PIYV.jpg,11547,1.51683,"sex,lake,nudity,college,victim,lodge,vacation,woods,gore,homicidal,marijuana,blood,disease,illness,virus,locals",253,5.5,Eli Roth,64211.0,TV-MA,2.0,7.0,2003,8,0,0,0,0,0,0,1
1139,"[28, 53, 80]",S.W.A.T.,/AgwobKKS20WRaQCHj5ut2R4KyHa.jpg,9257,2.09593,"liberation,transport of prisoners,special unit,weapon,los angeles",638,5.8,Clark Johnson,123347.0,12A,63.0,15.0,2003,8,0,0,0,1,0,0,1
1861,"[35, 80, 18]",Observe and Report,/nqde2Ud03uLrekBZaCMXBa16Cm2.jpg,16991,1.83733,"robbery,unrequited love,security guard,mall",186,5.6,Jody Hill,53708.0,15,31.0,4.0,2009,4,0,0,1,0,0,0,1
485,"[27, 37, 12, 18]",Bone Tomahawk,/8A51Ur47D0CNJhmvQlbif0vzyqZ.jpg,294963,2.90883,"poison,prisoner,murder,rifle,gore,decapitation,redemption,extreme violence,violence,cannibal,captive,capture,indians,cannibalism,cave dwellers",391,6.6,S. Craig Zahler,45952.0,18,11.0,2.0,2015,10,0,0,0,1,0,0,1
1308,"[12, 27, 53]",Anaconda,/DcGgcAAdZnW5A9AV03JTFFjft5.jpg,9360,2.021548,"amazon,jungle,anaconda,film crew,poisonous insects,indians,killer snake,dart,river boat,underwater scene",457,4.7,Luis Llosa,77227.0,15,25.0,31.0,1997,4,0,0,0,1,0,0,1
5966,"[35, 18]",The Scout,/wH9ruOd7hthlX0D9mdXnuIp8sL3.jpg,35233,1.267738,"baseball,pitcher,sport,father figure,mentally ill",26,5.2,Michael Ritchie,5127.0,15,6.0,4.0,1994,9,0,0,1,0,0,0,1
3726,[18],Selena,/bmaj1ATO4s0SeRCUMuQ40fm0ulH.jpg,16052,1.448676,"musical,tejano,elopement,bustier,fan club",91,7.0,Gregory Nava,19905.0,PG,7.0,1.0,1997,3,0,0,0,0,0,0,1
2716,"[12, 18]",Flesh + Blood,/q36TO4giy57uRtMyxHSw9jnQPts.jpg,12775,1.625752,"rape,sex,nudity,mercenary,prince,castle,sword fight,betrayal,priest,kidnapping,soldier,falling in love,battle,fictional war,spear,nobility,black death,statue",64,6.0,Paul Verhoeven,13462.0,Unrated,9.0,5.0,1985,8,0,0,0,1,0,0,1
4370,[18],King of the Hill,/HzTiZWfb0bdyJoM7Et6XCgfi9X.jpg,34024,1.33664,"marbles,elevator operator,bellboy,lock child,living alone,st. louis,against the odds, epileptic seizure,understanding",27,6.3,Steven Soderbergh,6137.0,12,7.0,1.0,1993,8,0,0,0,0,0,0,1
3954,"[53, 18, 28]",Macbeth,/fWoQSPnlycOiUmbJdcpdTLtATum.jpg,13775,1.3913,"assault rifle,truck,shakespeare adaptation",7,4.0,Geoffrey Wright,1957.0,18,3.0,4.0,2006,9,0,0,0,1,0,0,1
4,[27],Ouija,/vHTXN00kJktCbSLV50Vbk9siNiX.jpg,242512,4.014788,"death of a friend,swimming pool,ouija,ouija board,teenager,based on board game,ghost,spiritualism,supernatural horror",726,4.9,Stiles White,37043.0,15,20.0,4.0,2014,10,0,0,0,0,0,0,1
4840,"[12, 28, 53, 878]",Airwolf: The Movie,/oW4zDJvv7KFxVuE2VFcgRm7L7lJ.jpg,61968,1.290033,"flying,helicopter,power,territory,search",20,5.3,Donald P. Bellisario,3159.0,18,17.0,4.0,1984,1,0,0,0,1,0,0,1
2299,"[35, 80, 18]",Four Lions,/xp500JNCanNW2F2Flw6jLp56M5g.jpg,37495,1.723031,"terrorism,british farce",360,7.0,Christopher Morris,59367.0,15,3.0,3.0,2010,5,0,0,1,0,0,0,1
4029,"[35, 18, 10751, 10749]","Angus, Thongs and Perfect Snogging",/ga6pDaKJvwTCpBSUoGjhAvJAMyC.jpg,12689,1.381817,"adolescence,parents kids relationship,becoming an adult,puberty,move,precocity,snogging,coming of age,woman director,based on young adult book",176,6.5,Gurinder Chadha,21173.0,12A,3.0,1.0,2008,7,1,1,1,0,0,0,1
98,"[18, 80]",Casino,/xo517ibXBDdYQY81j0WIG7BVcWq.jpg,524,3.644272,"poker,drug abuse,1970s,overdose,illegal prostitution",986,7.7,Martin Scorsese,355036.0,18,35.0,8.0,1995,11,0,0,0,0,0,0,1
4887,"[27, 9648, 53]",Psycho II,/tYNx7yIU9Q3O2xxjy3ie5YCkIak.jpg,10576,1.286359,"female nudity,mother,shower,nudity,motel,psychopath,sequel,revenge,murder,suspense,gore,diner,blood,based on ed gein,mother son relationship,voyeur",95,6.0,Richard Franklin,17716.0,R,6.0,1.0,1983,6,0,0,0,0,0,0,1
3746,"[18, 35, 36, 10749]",Cyrano de Bergerac,/huxQL2d1yxjh2QEkug5qt52F1bj.jpg,11673,1.446525,"new love,inferiority complex,fencing,nose,poet",88,6.7,Jean-Paul Rappeneau,18752.0,U,13.0,1.0,1990,3,1,0,1,0,1,0,1
3803,"[18, 14, 10749]",Heart of Stone,/wEIafPytTJ848jpWhFBkyRny84k.jpg,382498,1.438764,fairy tale,2,7.0,Johannes Naber,122.0,12,2.0,1.0,2016,10,1,0,0,0,0,1,1
2957,"[28, 18, 10749, 53]","Lust, Caution",/1voAijiJYzN3pNyo90ffd6WOKik.jpg,4588,1.57795,"male nudity,female nudity,pornography,sexual obsession,china,sex,resistance,japanese,in love with enemy,cheating,new love,eroticism,lover (female),traitor,first time,shanghai,insurgence,chinese woman,longing,war on freedom,lover,occupying power,insurrection,secret love,independent film,sexual intercourse,extramarital affair,resistance fighter,denunciation",152,6.8,Ang Lee,31646.0,NC-17,1.0,1.0,2007,8,1,0,0,1,0,0,1
