genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,month,decade,group5,group4,group7,group6,group1,group3,group2
"[18, 10749, 10752]",Casablanca,/wOBKAoUJZb5qTsWv5XXvVV2vUzz.jpg,289.0,3.714493,"love triangle,corruption,spy,resistance,casablanca,emigration,visa,patriotism,nationalism,concentration camp,nazis,title spoken by character",1141.0,7.8,Michael Curtiz,409942.0,PG,2.0,2.0,11.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[12, 18, 28, 36]",The Mission,/vwCrxKBQCajZ3g67c28cXoSN91z.jpg,11416.0,2.092947,"christianity,mission,colonisation,south america,spanish,18th century,indigenous peoples,assimilation,jesuit priest",215.0,7.1,Roland Joffé,46338.0,PG,6.0,7.0,9.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 10752, 10749]",Guernica,/sZ5Cerk3tDoCiuPGtpbCB3f3kc6.jpg,363841.0,1.545736,"civil war,spain,journalist,war,wartime romance,1930s,based on historical events",32.0,5.4,Koldo Serra,1278.0,15,4.0,4.0,9.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[10752, 35, 18]",Beautiful People,/8QHFKeRzZpN1CnPqAahlwGPnbLz.jpg,61416.0,1.252592,"england,refugee,independent film,bosnian war",8.0,5.9,Jasmin Dizdar,2233.0,15,1.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[12, 18, 36]",Passage to Marseille,/aXSyIXD34vnrA8IxpuKjUGVjnTX.jpg,18229.0,1.208626,"england,escape,devil's island",10.0,6.5,Michael Curtiz,2961.0,PG,2.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 10749]",Cleopatra,/fYrSQZZTymPMOnbfphCTm2V9vJu.jpg,8095.0,2.951845,"ancient rome,historical figure,cleopatra,julius caesar",103.0,6.6,Joseph L. Mankiewicz,22925.0,Unrated,11.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[53, 10752, 9648]",Foreign Correspondent,/3v1icBQqlbAFkAB2PXF7Q7jKviK.jpg,25670.0,1.276775,"conspiracy,reporter,editor",68.0,6.9,Alfred Hitchcock,14287.0,PG,1.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[10752, 28, 18]",The Trench,/yu19Toc54a5jvwd1B59519CSlVx.jpg,27123.0,1.261641,"world war i,trauma,bravery,friendship,battlefield",11.0,5.9,William Boyd,1978.0,15,2.0,4.0,9.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 28, 18, 10749]",Helen of Troy,/oQOwqVnxVfr4Z1r6m2T9vRbUTg2.jpg,245454.0,1.250899,"love,history",15.0,6.8,John Kent Harrison,5534.0,15,29.0,5.0,4.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 53, 36]",JFK,/9bmXpKDJv2kdtD4QNexErjGTIOz.jpg,820.0,2.056817,"assassination,cia,new orleans,vietnam war,john f. kennedy,investigation,government,historical figure,president,conspiracy,gay slur,death,kennedy assassination",393.0,7.5,Oliver Stone,118606.0,15,8.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[12, 18, 10752, 36, 28]",Khartoum,/r9QOMW2NxMJ9s6KGF3LQVVX86Ob.jpg,29710.0,1.258267,"islam,siege,sudan,epic,victorian england",15.0,5.5,Basil Dearden,5277.0,PG,6.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 10749]",Maudie,/1Jgp09U2JXQ9CnCJxG1QQkRdjdI.jpg,359784.0,2.099892,"canada,romance,male female relationship,art,disability,woman director",3.0,0.0,Aisling Walsh,155.0,15,1.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 10749]",The Young Victoria,/1U8Ubm0SrtvxJEdsQleSKwZhjG9.jpg,18320.0,1.747176,"royal family,biography,royalty,period drama,queen victoria,prince albert,19th century,british monarchy",262.0,7.0,Jean-Marc Vallée,47690.0,PG,5.0,4.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 10752]",The Wind That Shakes the Barley,/uLt7SpgPjfwkWqJpUk08xONISFZ.jpg,1116.0,1.388494,"london england,brother brother relationship,england,civil war,resistance,guerrilla,irland,underground,opression,traitor,mercenary,independence,british army,dublin,irish civil war,peace,weapon,irish republican army,rural ireland,colonialism",120.0,6.9,Ken Loach,38354.0,15,7.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 12, 36]",A Passage to India,/rsgf8xM6O2UhAig6SbdXNt8xPLI.jpg,15927.0,1.375151,"doctor,india,english,magistrate,1920s,mosque",52.0,6.9,David Lean,13699.0,PG,1.0,1.0,12.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[35, 18, 36]",Made in Dagenham,/9jaYXw11xWdE7U0VQwguOzYlsJG.jpg,46138.0,1.600876,"machinist,aftercreditsstinger,duringcreditsstinger,equal pay,discrimination,government minister,sewing machine",77.0,6.8,Nigel Cole,11667.0,15,3.0,3.0,9.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[28, 80, 18, 36, 53]",The Baader Meinhof Complex,/t8bJZp7eEVUu6NPzkTj2ge7AjPN.jpg,6968.0,1.824042,"terror,raf,1970s",131.0,7.0,Uli Edel,30826.0,18,11.0,10.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 18, 36, 10752]",Defiance,/ArY2fs0nK6DbrCKrxaMeCTVRZ0i.jpg,13813.0,2.094735,"brother brother relationship,fight,world war ii,brother,survivor,forest,jewish,camp,partisan",467.0,6.6,Edward Zwick,121198.0,15,35.0,26.0,12.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[36, 18]",The Dark Valley,/7jaM7oeqwC4PpqEyaJPteWSNGov.jpg,248933.0,1.559425,western,80.0,6.9,Andreas Prochaska,8479.0,15,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 10752]",Generation War,/lQKe2rx4tx5rxLbQhFb2fQAXRBw.jpg,178446.0,1.338454,"world war ii,mini-series",55.0,8.2,Philipp Kadelbach,16582.0,15,4.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 10752]",Bat*21,/y6kZohZ4vCKSsNESlCvaTY3E1dU.jpg,14911.0,1.24498,based on novel,29.0,5.4,Peter Markle,6532.0,R,9.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 18, 53, 80, 28]",Who'll Stop the Rain,/AexCYBIfZnPonWBwKREoauPzXEm.jpg,31941.0,1.273824,"vietnam veteran,based on novel,heroin,vietnam,vietnam war,chase,drug smuggling,drug trade,machine gun",8.0,5.9,Karel Reisz,1908.0,R,3.0,2.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 53, 10752]",Brothers,/rfLmpW2tzI40g91GiU0WSiMIxox.jpg,7445.0,2.112609,"brother brother relationship,brother-in-law,loss of husband,war in afghanistan,sister-in-law",502.0,6.7,Jim Sheridan,92399.0,15,13.0,13.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 35, 18, 10752]",Heartbreak Ridge,/hbKkfRpjtoCYabxEmhklM6MhF7g.jpg,10015.0,1.753467,"recruit,officer,battle assignment,marine,platoon,combat",203.0,6.5,Clint Eastwood,31867.0,R,3.0,2.0,12.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
"[80, 36]",Hoffa,/84FxleIHMRelE3tovo9yIZqd46O.jpg,10410.0,1.466265,"policy and organisations,power,trade union,gangster",61.0,6.1,Danny DeVito,17781.0,15,54.0,10.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 10752, 53]",Force 10 from Navarone,/hcvhw7ev8uxtMCtaXG8iWesZ2fw.jpg,17339.0,1.320911,"gun,traitor,nazis,bridge,major,colonel,blood,sergeant,battle,partisan,woman,task force,keith mallory",75.0,6.4,Guy Hamilton,14008.0,PG,12.0,6.0,11.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[53, 28, 10752]",The Train,/xe5u9tT57K7kTtOnpeAZjDf1Q8D.jpg,3482.0,1.493377,"paris,france,world war ii,nazis,hijacking of train,artwork,train ride,painting,french resistance,train crash,nazi germany,art thief,art theft",58.0,7.1,John Frankenheimer,10755.0,Unrated,1.0,1.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[12, 35, 10752]",Kelly's Heroes,/lLFncrtTIz1hcteLbM9eKRflrMd.jpg,11589.0,2.110428,"gold,world war ii,armor,campaign,u.s. army,gold bar,front,lieutenant,colonel,tank",141.0,7.2,Brian G. Hutton,36502.0,PG,13.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
"[28, 36, 10752]",Pathfinders: In the Company of Strangers,/pIbj6h0okFOG2QFPqHNX2bcgvhP.jpg,61346.0,1.221864,"normandy,paratrooper",8.0,5.1,Curt A. Sindelar,1114.0,15,1.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[18, 10752]",Richard III,/e8nuS9GQoSFaqld4hW5erk2ccag.jpg,31174.0,1.271464,"england,kidnapper,shakespeare adaptation,murder,king",43.0,6.7,Richard Loncraine,12005.0,15,12.0,11.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",The Ten Commandments,/loLrO3SfhHkN3o3fTHdx1vf9ZYf.jpg,6844.0,1.824127,"moses,egypt,slavery,nile,israeli,red sea,epic,pharaoh,biblical",288.0,7.3,Cecil B. DeMille,50285.0,U,39.0,12.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 28, 12, 36, 10752]",Red Tails,/Atq5js5fbsu5EXubZRizWaSXoBJ.jpg,72431.0,1.342816,"world war ii,fighter pilot,fighter plane",160.0,5.9,Anthony Hemingway,29596.0,12,36.0,17.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",Elizabeth,/y4ynYOy205LorkOIN6hs6DgJ1xa.jpg,4518.0,1.96168,"duke,historical figure,treason,catholic,protestant",258.0,7.1,Shekhar Kapur,78626.0,15,24.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[36, 80, 18]",Public Enemies,/qisfF7ENdmGI8fpQJoCxIIU1QhH.jpg,11322.0,3.069871,"cinema,hiding place,machinegun,prison guard,escape from prison,dillinger",1088.0,6.5,Michael Mann,239148.0,15,41.0,31.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[12, 18, 36]",Last Days in the Desert,/7NIkfDX1EtomSXcwRqa3o9lBvuJ.jpg,310119.0,1.611959,"devil,desert,fasting,praying,jesus,temptation of christ",38.0,4.1,Rodrigo García,2128.0,18,10.0,1.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 10749]",Elizabeth: The Golden Age,/kER0eNIgnZ9rlvrk5f2syGWaknK.jpg,4517.0,1.66029,"england,assassination,spain,virgin,colony,governance,queen elizabeth i,religious war,tudors,execution,middle ages,catholicism,sea battle",223.0,6.6,Shekhar Kapur,56845.0,12,29.0,14.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[36, 18]",Ghosts of Mississippi,/eG4VUHBAfukZ5uc7MLxa6xBWg0e.jpg,31908.0,1.262509,"assassin,widow,trial,civil rights,activist",34.0,6.1,Rob Reiner,8815.0,15,3.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",Dallas Buyers Club,/nxJFUxDRP9qQCiyD5sH24N5SCSu.jpg,152532.0,3.307696,"women,aids,biography,based on true story,hiv,drug,1980s",2254.0,7.8,Jean-Marc Vallée,350130.0,15,8.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[35, 18, 36]",Ed Wood,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,522.0,2.782334,"individual,taxi,transsexuality,travestie,fortune teller,film business,film making,film producer,vororte,film maker,boxer,film director,oddball,celebrity,morphine,movie studio,los angeles,drug addict,cult director,theremin,handgun,trick or treating,actor",483.0,7.3,Tim Burton,146614.0,15,9.0,8.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[36, 18]",Nixon,/cICkmCEiXRhvZmbuAlsA5D9B2rK.jpg,10858.0,1.356016,"u.s. president,president elections,watergate scandal,biography,government,historical figure",54.0,7.0,Oliver Stone,24905.0,R,2.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",Jobs,/ioI5pOOr5yWZAAZPEts5oSQwUrT.jpg,115782.0,1.758508,"biography,computer,based on true story,apple computer,steve jobs,entrepreneur",1013.0,6.0,Joshua Michael Stern,81109.0,15,2.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",Dallas Buyers Club,/nxJFUxDRP9qQCiyD5sH24N5SCSu.jpg,152532.0,3.307696,"women,aids,biography,based on true story,hiv,drug,1980s",2254.0,7.8,Jean-Marc Vallée,350130.0,15,8.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 18, 36, 10752]",Saints and Soldiers,/9sN1aakDUwUuL8Es317toWiF3ez.jpg,10105.0,1.224389,"winter,belgium,world war ii,nazis,bravery,ardennen,slaughter,nazi germany,soldier",72.0,6.6,Ryan Little,18234.0,12,6.0,5.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",The Affair of the Necklace,/6gnmtKgzYPJXWIBwZJGIKDno5MK.jpg,19076.0,2.144382,"marie antoinette,revenge",18.0,5.5,Charles Shyer,4559.0,12,20.0,10.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 53, 10752, 36]",Female Agents,/lm6h5DhgzGApQj8c78fsrvOByf8.jpg,8266.0,1.645207,"london england,resistance,world war ii,normandy,loss of husband,d-day,commando",45.0,6.8,Jean-Paul Salomé,6038.0,15,12.0,5.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 28, 36]",A Night to Remember,/dLOim6BkLeY7jNoxkDdBgnFAbw6.jpg,10971.0,1.602883,"atlantic ocean,iceberg,ship,titanic",38.0,7.4,Roy Ward Baker,11016.0,PG,3.0,1.0,12.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[80, 18, 53, 36]",Carlos,/obHJeOHn8J5XD049nj7KVSpAMEW.jpg,43434.0,1.382423,"gun,car bomb,mini-series,terrorism,opec,hostage situation,revolutionary",35.0,6.4,Olivier Assayas,10807.0,15,6.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[35, 18, 36]",Hyde Park on Hudson,/3mbfrCzlXlzO5kDTq2Qgj9EefYz.jpg,87504.0,1.270609,"queen,park,franklin d. roosevelt,hyde park,queen of england,king of england,1930s",66.0,5.4,Roger Michell,9755.0,12,3.0,5.0,12.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[18, 36]",The Nativity Story,/ww7dGoQimsaFtX9Z0ZlbnxZ6ueM.jpg,2447.0,1.217086,"jesus christ,bible,three kings,archangel gabriel,christian,blessed hope,wise men,woman director",23.0,6.5,Catherine Hardwicke,8516.0,PG,19.0,6.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 18, 53, 10752]",Rambo: First Blood Part II,/l6zUaYqaQ5TFokesv3BPzBvSN0.jpg,1369.0,3.759064,"usa,vietnam veteran,submachine gun,prisoner,prisoners of war,liberation of prisoners,liberation,vietnam,vietnam war,chase,machinegun,u.s. army,photography,government,war,revenge,forest,soldier,agent,denunciation",666.0,6.2,George P. Cosmatos,123194.0,15,25.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",The Nativity Story,/ww7dGoQimsaFtX9Z0ZlbnxZ6ueM.jpg,2447.0,1.217086,"jesus christ,bible,three kings,archangel gabriel,christian,blessed hope,wise men,woman director",23.0,6.5,Catherine Hardwicke,8516.0,PG,19.0,6.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 53, 10752]",The Wild Geese,/jzZIlnhjNq2ycPXMSgi6GEzXju6.jpg,7010.0,1.56454,"africa,mercenary,diplomat,private army,outlaw,kidnapping",49.0,6.1,Andrew V. McLaglen,9638.0,R,20.0,1.0,7.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 12]",Against the Sun,/5QTdkyxsgOw276K87Pt7RhpN2vE.jpg,302828.0,1.209703,"survival,lifeboat,bombardier",46.0,6.4,Brian Falk,3594.0,12,3.0,7.0,11.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[18, 10749, 10752]",Barry Lyndon,/cGr3Psreme0J3OaM1ZOEngfw2BR.jpg,3175.0,2.607466,"palace,british army,fencing,epic,debt,ireland,british soldier,seven years war,nobility,prussia",382.0,7.6,Stanley Kubrick,108422.0,PG,1.0,1.0,12.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",Little Buddha,/7c3hy4V8ZPyvhHdhO3JnduGmLu0.jpg,1689.0,1.270914,"buddhist,tibet,reincarnation,buddha,siddhartha,independent film",55.0,5.9,Bernardo Bertolucci,12880.0,PG,2.0,10.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 10752]",Panfilov's 28 Men,/poKvkU32E9B1aCc4Pe6BrppMhFO.jpg,427342.0,1.250202,"hero,tank,fiction",15.0,7.0,Kim Druzhinin,2165.0,12,2.0,2.0,11.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 35, 18]",Underground,/bnrLsunhGI5FO316sSThtAHikdV.jpg,11902.0,2.045152,"world war ii,lie,cellar,weapon,belgrad,widerstand",116.0,7.3,Emir Kusturica,46346.0,15,7.0,6.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[10752, 18]",The Boy in the Striped Pyjamas,/f40R9to84FGF7T5bp3KGB84Lklb.jpg,14574.0,2.545442,"nationalism,concentration camp,world war ii,gas chamber,nazis,concentration camp prisoner",1004.0,7.6,Mark Herman,142978.0,12,1.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 18, 36, 37]",The Alamo,/qx5tRhWmDEpc28BXSkgreoKzqbi.jpg,11209.0,1.235973,"texas,assault,alamo,mexican,mexican army",44.0,6.3,John Wayne,11389.0,PG,32.0,2.0,10.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 35, 10752]",Hot Shots! Part Deux,/3vILyxwmL4hcqiik638l8lL2d4h.jpg,9255.0,2.034563,"swordplay,secret agent,liberation of hostage,saddam hussein,parody,iraq war",351.0,6.1,Jim Abrahams,70288.0,PG,53.0,13.0,5.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
"[18, 36, 10749]",Bent,/a0LP0FS9qDW3RJN8GwYA2G8rBGx.jpg,19601.0,1.95432,"nazis,concentration camp prisoner,independent film,gay interest",28.0,6.1,Sean Mathias,6500.0,15,4.0,2.0,11.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 18, 36]",Lions for Lambs,/iLuo4swOCHF2a8BlaxXZGdqETUs.jpg,4515.0,1.661918,"journalist,terrorist,war against terror,externally controlled action,manipulation,propaganda,manipulation of the media,future,afghanistan,political negotiations,war,past,war in afghanistan",168.0,6.0,Robert Redford,42259.0,15,11.0,19.0,10.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 12, 36]",A Passage to India,/rsgf8xM6O2UhAig6SbdXNt8xPLI.jpg,15927.0,1.375151,"doctor,india,english,magistrate,1920s,mosque",52.0,6.9,David Lean,13699.0,PG,1.0,1.0,12.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 10749]",The Edge of Love,/llmtWI97rUldX2Z47F03o1G9aqB.jpg,14061.0,1.268293,"biography,poet",72.0,6.1,John Maybury,13901.0,Unrated,1.0,5.0,5.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 53, 10752]",First Blood,/bbYNNEGLXrV3lJpHDg7CKaPscCb.jpg,1368.0,3.683925,"prison,vietnam veteran,falsely accused person,police brutality,sheriff,guerrilla,submachine gun,gun,destroy,self-defense,vietnam,vietnam war,prosecution,dying and death,village and town,police operation,attempt to escape,matter of life and death,survivor,tramp,national guard,weapon,firearm,police,escape",1139.0,7.2,Ted Kotcheff,180392.0,R,17.0,3.0,10.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 10752]",Generation War,/lQKe2rx4tx5rxLbQhFb2fQAXRBw.jpg,178446.0,1.338454,"world war ii,mini-series",55.0,8.2,Philipp Kadelbach,16582.0,15,4.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[35, 18, 10752]","Good Morning, Vietnam",/23u0uzEZkqRIFpVExUwkFnOgLMT.jpg,801.0,1.541273,"rock and roll,radio station,war crimes,entertainer,explosive,cynic,radio,vietnam war,vietcong,gi,u.s. air force,dying and death,radio presenter,humor,saigon,provocation,right and justice",481.0,7.0,Barry Levinson,103885.0,R,2.0,1.0,12.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[28, 10752, 878]",Soldier,/lpByPXb2xJvsmeEBxO9YPADLLdi.jpg,9425.0,1.843517,"space marine,dystopia,alien planet,genetic engineering",169.0,6.0,Paul W.S. Anderson,45354.0,18,87.0,25.0,10.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[28, 18, 10752]",Never So Few,/9CLVNn3dbge0f3RHOe6FU52iPFm.jpg,4820.0,1.454737,"world war ii,burma",15.0,6.0,John Sturges,2331.0,PG,1.0,2.0,12.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 18, 10752]",Hell Is for Heroes,/5P8qQm2Wi8NJVweWWZheqykAe7k.jpg,32041.0,1.338826,"germany,france,europe,world war ii,u.s. army,nazi germany,infantry",27.0,6.3,Don Siegel,5270.0,PG,8.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[12, 18, 36, 10752]",Zulu Dawn,/o9s0BcPYzn8b19RZOgzpWHV9jjL.jpg,18061.0,1.640232,"victory,battlefield,battle,stabbed in the stomach,death,colonialism,spear throwing,surrounded,standoff,mortar,zulu,tribal warfare,army life,hit with a rifle",25.0,5.7,Douglas Hickox,5162.0,PG,7.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 18, 10752]",Tears of the Sun,/qEe7aE4PgZCwnVoxKe7YsTm3Smh.jpg,9567.0,3.021698,"u.s. army,nigeria,president",456.0,6.4,Antoine Fuqua,97332.0,R,42.0,30.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 36, 10752]",The Great Raid,/o4ZdK0xbx6qKxSYQzo90w3PbdPU.jpg,13922.0,1.333957,"based on novel,world war ii,prisoners of war,narration,archive footage,rescue mission,soldier,black and white scene,first person narration,1940s,inspired by true events,fictionalized history",79.0,6.7,John Dahl,18947.0,R,42.0,29.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
[10752],Enemy at the Gates,/dOWSbEn3ucyoiBE9IgFWAo1O7Sg.jpg,853.0,3.093464,"winter,sniper,world war ii,stalingrad",789.0,7.1,Jean-Jacques Annaud,199120.0,15,30.0,46.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"[18, 36, 10749]",The Virgin Queen,/piWZugnahuGDGu8oTit90CqNubf.jpg,64230.0,1.271257,"biography,queen elizabeth i,tudors,mini-series,queen of england,woman director",8.0,6.4,Coky Giedroyc,2101.0,12,4.0,1.0,11.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 35, 36, 10751]",Toast,/eagR6QF9YQPf0SbKGC996Sq8ssS.jpg,52850.0,1.260093,"male nudity,adolescence,nostalgia,autobiography,gay interest,cookies,woman director",55.0,6.2,S.J. Clarkson,7410.0,U,2.0,2.0,12.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
"[18, 36, 10752]",Emperor,/vj7WGoWIfbpZ0g5cVvHQcsgXb83.jpg,127372.0,1.396362,"atomic bomb,emperor,japanese surrender,u.s. military",86.0,6.0,Peter Webber,10911.0,12,8.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 36, 10749, 10752]",El Cid,/iEHtWu3nBlPYFBH0aLkREJrGxEy.jpg,16638.0,1.523592,"spain,war,historical figure,devoutness,honor",47.0,6.8,Anthony Mann,10255.0,PG,7.0,4.0,10.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 10752]",Tigerland,/yyW54WcjMFX4NTRy1NnKIeaWhLS.jpg,10687.0,1.461887,"independent film,awol,fort polk louisiana,target practice,guitar player,exhaustion,simulated battlefield,military hardship discharge,military discharge,stockade,fort leavenworth kansas,peace sign",121.0,6.7,Joel Schumacher,34103.0,18,10.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 10752, 28]",The Patriot,/tgXOraQmKatqrVs2KMgnNn6QpO.jpg,2024.0,3.368172,"rebel,southern u.s.,loss of son,martial arts,general,loss of family,passion,insurgence,french,daughter,south carolina,british,based on true story,gore,mission",853.0,6.7,Roland Emmerich,216442.0,R,81.0,28.0,6.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 18]",Max,/fzl48iRWkalx6c84lokVBoTQJjS.jpg,13560.0,1.322247,"infidelity,controversy",32.0,6.0,Menno Meyjes,6418.0,15,8.0,13.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 28, 53, 10752]",How I Live Now,/p2uUWeuPTePuofay6oClacXnHrC.jpg,162215.0,1.979717,"terrorist,post-apocalyptic,survival,english country side,based on young adult book",226.0,6.3,Kevin Macdonald,22999.0,15,13.0,5.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",Hamlet,/fGn85pj0Ti4vajiTPZZA8xaNLvz.jpg,10264.0,1.338061,"loss of father,prince,uncle,revenge,murder,spirit",72.0,6.6,Franco Zeffirelli,18408.0,PG,3.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",Barbarossa,/1vZZDwcJEYzJ1hm7ONbXuJplhDm.jpg,45559.0,1.215018,"italy,emperor,12th century",6.0,5.1,Renzo Martinelli,1079.0,18,37.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 36, 10752]",Sands of Iwo Jima,/vhXlPe6M5Oc9C2VYK4OFDJGIHsI.jpg,18712.0,1.239314,"sergeant,iwo jima",25.0,6.3,Allan Dwan,7655.0,PG,3.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
