tmdb_id,genre_ids,poster_path,title,overview,release_date,popularity,original_title,backdrop_path,keywords,vote_count,video,adult,vote_average,original_language,imdb_id,director,imdb_votes,certificate,num_stunts,num_fx
11216,"[18, 10749]",/hYzCLju3W74nLhhRXfPkwDi1Tun.jpg,Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",1988-11-17,2.543403,Nuovo Cinema Paradiso,/tVi83ttAeyMJinYpy6xfgJSpzvP.jpg,"sicily,cinema,film director,kiss,coming of age,mother son relationship,haunted by the past,censorship,movie theatre,flashback",615,False,False,8.0,it,95765.0,Giuseppe Tornatore,164060.0,R,1.0,2.0
77987,"[18, 53, 80]",/8KUPbn7gBm5o4cHM1K8SFfCpxOg.jpg,Only God Forgives,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Jenna to find and kill the individual responsible for his brother's recent death.",2013-05-30,2.543343,Only God Forgives,/bWOeaxfLBf5G7qfsC2a2gGuKx6X.jpg,"bangkok,suicidal,arthouse,neo-noir,drug trafficker,very little dialogue,emasculation",713,False,False,5.4,en,1602613.0,Nicolas Winding Refn,89095.0,18,25.0,8.0
316152,"[28, 18, 36, 53]",/sxutq7sXcaMy8b4OguaWZwWrchM.jpg,Free State of Jones,True Civil War era story about a white Southerner who falls for a slave and consequently rebels against the Confederacy.,2016-06-24,2.540823,Free State of Jones,/zgo0s1fmBCWUweNrCVIK1dZEOJ6.jpg,"slavery,american civil war",309,False,False,6.6,en,1124037.0,Gary Ross,28492.0,15,98.0,13.0
241239,"[28, 53, 80, 18]",/7xvfhwi1RjF27z3TfaJFAsIaO3x.jpg,A Most Violent Year,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",2014-12-30,2.540604,A Most Violent Year,/cPg2OJ56J6p0da12Hez5u5iiFd6.jpg,"new york city,crime",469,False,False,6.4,en,2937898.0,J.C. Chandor,50393.0,15,16.0,9.0
2133,[18],/uARMPDyjiENKyUz7JRmQmLCH8L5.jpg,The Perfect Storm,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",2000-03-15,2.539726,The Perfect Storm,/ht1Sgx744CIYeFgsZTdwwK70HyO.jpg,"u.s. air force,grocery,jamaican,meteorologist,rescue boat,marina,city hall,the flemish cap,male camaraderie,storm at sea",474,False,False,6.1,en,177971.0,Wolfgang Petersen,136844.0,12,47.0,39.0
335778,"[28, 12, 18, 9648]",/cr8lQd94bxlhyDfimweUMnLZoxf.jpg,Risen,"Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",2016-02-19,2.539183,Risen,/cBnYZr2FeU6fzkMbkHzzeT5RBrw.jpg,"christianity,jesus christ,ancient rome,faith,resurrection,religious",246,False,False,5.5,en,3231054.0,Kevin Reynolds,17365.0,12A,58.0,5.0
23742,"[28, 35, 80]",/cSkPYnVsD7MRNXPhkhBv3Mcxx39.jpg,Cop Out,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites – especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time, and without any backup – except for each other.",2010-02-26,2.537477,Cop Out,/3rRAYIwh1FhdijYkSDgPFhQTTI9.jpg,"new york,money laundering,daughter,police,undercover cop,locked in trunk of car,baseball card,wedding,police officer,duringcreditsstinger",419,False,False,5.4,en,1385867.0,Kevin Smith,77039.0,15,40.0,4.0
11635,[35],/lvcyZumUoA6OBeqcJknfZVTmKKF.jpg,Old School,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,2003-02-21,2.53741,Old School,/ixpnr4IeYWiuPfPcLPnoy8xNQC6.jpg,"sex doll,streaking,mouth to mouth resuscitation",429,False,False,6.6,en,302886.0,Todd Phillips,190906.0,R,45.0,5.0
277217,"[10402, 28, 12, 35, 10751]",/q59dr1Sj1BVLDJU4prWithdcOkm.jpg,Descendants,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evvie) and Jafar (Jay).",2015-07-31,2.537008,Descendants,/ujrSRbY428piRkkQcDi5QtgcgbN.jpg,"fairy tale,villain,musical,teen movie,teenager",305,False,False,6.6,en,3440298.0,Kenny Ortega,8344.0,PG,6.0,1.0
410199,"[53, 878]",/39jyxfevRRuLGbh88F5eIzRtOeo.jpg,ARQ,Husband and wife living in a dystopic future become trapped in a mysterious time loop — one that may have something to do with an ongoing battle between an omnipotent corporation and a ragtag band of rebels.,2016-09-09,2.536628,ARQ,/q8kc6CzBfmIAHplBOVUWiAYrA56.jpg,time loop,229,False,False,6.0,en,5640450.0,Tony Elliott,17992.0,15,7.0,4.0
9559,"[80, 18, 53]",/5RhCpfiZcEWhKhuoGw9XaqtCgHG.jpg,A Perfect World,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",1993-11-24,2.53384,A Perfect World,/pBz7T9KYTEbZoGlrynHT43QxNwE.jpg,"hostage,escape from prison,escaped convict,child kidnapping,criminologist,1960s",272,False,False,7.1,en,107808.0,Clint Eastwood,60049.0,R,11.0,3.0
10590,"[28, 36, 10752]",/kjG02l5Nqcgd3ZOb7aMBb9CIIIi.jpg,We Were Soldiers,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,2002-03-01,2.53235,We Were Soldiers,/8ikyF16LecHlHkkMmuZJDV9GWa7.jpg,"vietnam veteran,missile,vietnam war,army,major,based on true story,steel helmet,soldier,explosion,battle,bayonet,death,vietnamese",431,False,False,6.7,en,277434.0,Randall Wallace,108496.0,15,66.0,30.0
2320,"[28, 12, 18, 53]",/wmgkFuEr8bHRAgs1HS5U46Rzo0I.jpg,Executive Decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",1996-03-15,2.532126,Executive Decision,/6WIG9ozIHNtHCkpgGl2edPjASel.jpg,"bomb,ransom,hostage,airplane,hijacking,terror cell,special unit,deception,rescue,covert operation,disaster,shootout,terrorism,explosion,violence,surveillance,night vision goggles,flight attendant,intelligence agent,flashback,hand to hand combat,nerve gas",200,False,False,5.7,en,116253.0,Stuart Baird,42273.0,R,53.0,16.0
7978,"[18, 27, 53]",/igiSz8bGHE0BegZ8xvlokAQgAk3.jpg,The Wolfman,"Lawrence Talbot, an American man on a visit to Victorian London to make amends with his estranged father, gets bitten by a werewolf and, after a moonlight transformation, leaves him with a savage hunger for flesh.",2010-02-11,2.531613,The Wolfman,/kUXciLXDo2Igxw9PDPhXWIDkA5E.jpg,"father son relationship,victorian england,remake,rural setting,werewolf",435,False,False,5.5,en,780653.0,Joe Johnston,91847.0,15,129.0,94.0
31011,"[878, 18, 10749, 14]",/jxd2XSsnUHHUbo50nzVnVnHRPVJ.jpg,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",2009-09-11,2.531343,Mr. Nobody,/r9jAdQDK1tYq2wlFPBJBH9UX5TX.jpg,surrealism,1106,False,False,7.8,en,485947.0,Jaco Van Dormael,164727.0,15,21.0,20.0
8054,"[12, 14, 9648]",/luvHWGTKOaPdOpvEtKmTKdRjZzw.jpg,The Imaginarium of Doctor Parnassus,A traveling theater company gives its audience much more than they were expecting.,2009-10-01,2.529276,The Imaginarium of Doctor Parnassus,/xxGhGpmkaa4j9yJYpqu3N8WGxlh.jpg,"circus,immortality,aftercreditsstinger,duringcreditsstinger,old people",669,False,False,6.3,en,1054606.0,Terry Gilliam,129667.0,12A,37.0,18.0
1830,"[80, 18, 53]",/nwPUI9WlYtDmE5VO6eEFCfrNXWl.jpg,Lord of War,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.",2005-09-16,2.528598,Lord of War,/fjt8ZNuDH64GxgluSj52UMNkolY.jpg,"cold war,weapon,arms dealer",1072,False,False,7.0,en,399295.0,Andrew Niccol,256683.0,15,79.0,13.0
23048,"[878, 35, 12]",/zERxFAXiQdPAfsumIIcBFH8fOVt.jpg,Hot Tub Time Machine,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",2010-03-26,2.528329,Hot Tub Time Machine,/i4xX5YUHUfNvlHt65DPDXQgJT7m.jpg,"female nudity,one-night stand,time travel,time machine,incest overtones,hot tub,peter pan syndrome,forty something,skiing",744,False,False,6.0,en,1231587.0,Steve Pink,143101.0,15,41.0,12.0
10048,[28],/tiezxIq6TJO4B09c13Z8a675dDy.jpg,Stealth,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.",2005-07-28,2.527529,Stealth,/uiw9D7ud7oUsQtTFoXzTkXlc9u3.jpg,"artificial intelligence,u.s. navy,aftercreditsstinger",262,False,False,4.9,en,382992.0,Rob Cohen,46496.0,12A,66.0,54.0
4836,"[18, 53, 80]",/y6BzUkrx789OhVMDXZiBBVHu6OQ.jpg,Layer Cake,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",2004-09-30,2.526441,Layer Cake,/rk6RDd6HNbehPtIfPivDJyfpLlD.jpg,"ecstasy,drug traffic,drug mule,hitman,mission of murder,planned murder,drug smuggle,exit,kidnapping and murder,murder",456,False,False,7.0,en,375912.0,Matthew Vaughn,139177.0,TV-MA,10.0,8.0
12704,"[28, 12, 35]",/fttHfkyvPtTP1LU8RodBIvyUN8A.jpg,Ishtar,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime",1987-05-15,2.52626,Ishtar,/jfdi1qRZOpVgpPgye6jTB8kdJuh.jpg,"wilderness,sahara,beautiful woman,singer,escape,woman director",23,False,False,4.0,en,93278.0,Elaine May,8929.0,PG-13,6.0,5.0
239,"[35, 10749]",/pxc9EFCMYkItESpqqrI783yl8Gh.jpg,Some Like It Hot,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",1959-03-18,2.523238,Some Like It Hot,/sdibVacEUaYcM41zmepM0J2xNqq.jpg,"chicago,witness,musician,mafia,cross dressing,band,spats,all girl band,st. valentine's day massacre,sugar,valentine's day,dressing",567,False,False,7.9,en,53291.0,Billy Wilder,185777.0,TV-PG,5.0,2.0
628,"[27, 10749]",/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",1994-11-11,2.522461,Interview with the Vampire,/GRyynLqafMrLFMHqvfGdUweavA.jpg,"paris,san francisco,vampire,plantation,pity,bite,vamp,fang vamp",1127,False,False,7.1,en,110148.0,Neil Jordan,249427.0,18,21.0,59.0
9313,"[28, 12, 18]",/mNbLk9qdBMnzBFWBrjy3Nuw9Ovi.jpg,The Man in the Iron Mask,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",1998-03-12,2.522427,The Man in the Iron Mask,/c8znzyczeHuSe2xP0HyQ0sLUsDD.jpg,"france,swordplay,mask,musketeer",765,False,False,6.2,en,120744.0,Randall Wallace,131275.0,12,35.0,5.0
321751,"[35, 18]",/izB9659XL9DILOg6StF6mEWAGWx.jpg,A Perfect Day,Film about a group of aid workers trying to resolve a crisis in an armed conflict zone in the Balkans.,2015-08-28,2.216034,A Perfect Day,/aTnGcKtwueoXq4Q2zB6lqQMTMN.jpg,road movie,145,False,False,6.4,en,3577624.0,Fernando León de Aranoa,13218.0,12,3.0,5.0
114150,"[35, 10402, 10749]",/cLUMPdwCV0Dxd3P1ZkCXe7bVImI.jpg,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",2012-09-28,2.214398,Pitch Perfect,/ePqwTIoJeKJwShMABMst5duBcw9.jpg,"competition,roommate,college,female friendship,music,hazing,male female relationship,audition,group of friends,dorm room,bickering,dj,singing competition,film score,female musician,singing contest,young adult,acapella",1782,False,False,7.2,en,1981677.0,Jason Moore,225154.0,12A,2.0,2.0
332,"[28, 12, 35, 10751]",/kvlKBGtyyNVyGJB72aD1vwPk2d4.jpg,Inspector Gadget,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",1999-07-23,2.213953,Inspector Gadget,/rSVBuINAkGgJknWDbYOHZRJkCGF.jpg,gadget,237,False,False,4.3,en,141369.0,David Kellogg,38004.0,U,86.0,140.0
22972,"[28, 12, 18, 53]",/7O3IkeHvp1sq5yMN0O8FsTee1C0.jpg,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",2010-03-11,2.213663,Green Zone,/lxxkBvUqfCDTh5o4Ny0RQ3CNwlG.jpg,"weapon of mass destruction,baghdad,iraqi ",589,False,False,6.3,en,947810.0,Paul Greengrass,114130.0,15,64.0,49.0
5825,[35],/uh2sQFjRXCwexWcBtV7OEnL1c5G.jpg,National Lampoon's Christmas Vacation,"It's Christmas time and the Griswolds are preparing for a family seasonal celebration, but things never run smoothly for Clark, his wife Ellen and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going knowing that his Christmas bonus is due soon.",1989-12-01,2.213456,National Lampoon's Christmas Vacation,/o5yflApN9GuOkmnv6O9l4z83U5F.jpg,"holiday,boss,cigar,neighbor,christmas eve,christmas,christmas bonus,jello",577,False,False,7.2,en,97958.0,Jeremiah S. Chechik,113699.0,TV-14,25.0,3.0
82,"[28, 12, 80, 53]",/3BsNsigWcET4tKLZZhJegw7eOjF.jpg,Miami Vice,Miami Vice is a feature film based on the 1980s action drama TV series. The film tells the story of vice detectives Crockett and Tubbs and how their personal and professional lives are dangerously getting mixed.,2006-07-27,2.212671,Miami Vice,/edpaH5hmz6npsE3hAyz3FlZdRL4.jpg,"butts,crushed throat,drug deal,havana cuba,speedboat ",375,False,False,5.7,en,430357.0,Michael Mann,95562.0,15,84.0,21.0
